,Article_ID,Error
491,134464,"The MW API does not have any info related to the rev-id provided as input (134464), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
492,134543,"The MW API does not have any info related to the rev-id provided as input (134543), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
493,134708,"The MW API does not have any info related to the rev-id provided as input (134708), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
494,2384439,"The MW API does not have any info related to the rev-id provided as input (2384439), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
495,18610014,"The MW API does not have any info related to the rev-id provided as input (18610014), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
496,134535,"The MW API does not have any info related to the rev-id provided as input (134535), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
497,134440,"The MW API does not have any info related to the rev-id provided as input (134440), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
498,134645,"The MW API does not have any info related to the rev-id provided as input (134645), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
499,134914,"The MW API does not have any info related to the rev-id provided as input (134914), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
500,134387,"The MW API does not have any info related to the rev-id provided as input (134387), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
501,134966,"The MW API does not have any info related to the rev-id provided as input (134966), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
502,134893,"The MW API does not have any info related to the rev-id provided as input (134893), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
503,134946,"The MW API does not have any info related to the rev-id provided as input (134946), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
504,134974,"The MW API does not have any info related to the rev-id provided as input (134974), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
505,134899,"The MW API does not have any info related to the rev-id provided as input (134899), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
506,134814,"The MW API does not have any info related to the rev-id provided as input (134814), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
507,151045,"The MW API does not have any info related to the rev-id provided as input (151045), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
508,134984,"The MW API does not have any info related to the rev-id provided as input (134984), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
509,134978,"The MW API does not have any info related to the rev-id provided as input (134978), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
510,134817,"The MW API does not have any info related to the rev-id provided as input (134817), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
511,134939,"The MW API does not have any info related to the rev-id provided as input (134939), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
512,134846,"The MW API does not have any info related to the rev-id provided as input (134846), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
513,134973,"The MW API does not have any info related to the rev-id provided as input (134973), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
514,135148,"The MW API does not have any info related to the rev-id provided as input (135148), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
515,134951,"The MW API does not have any info related to the rev-id provided as input (134951), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
516,134952,"The MW API does not have any info related to the rev-id provided as input (134952), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
517,135375,"The MW API does not have any info related to the rev-id provided as input (135375), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
518,135152,"The MW API does not have any info related to the rev-id provided as input (135152), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
519,102797,"The MW API does not have any info related to the rev-id provided as input (102797), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
520,135142,"The MW API does not have any info related to the rev-id provided as input (135142), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
521,135274,"The MW API does not have any info related to the rev-id provided as input (135274), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
522,135365,"The MW API does not have any info related to the rev-id provided as input (135365), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
523,135150,"The MW API does not have any info related to the rev-id provided as input (135150), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
524,135184,"The MW API does not have any info related to the rev-id provided as input (135184), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
525,135145,"The MW API does not have any info related to the rev-id provided as input (135145), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
526,135258,"The MW API does not have any info related to the rev-id provided as input (135258), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
527,135338,"The MW API does not have any info related to the rev-id provided as input (135338), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
528,135229,"The MW API does not have any info related to the rev-id provided as input (135229), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
529,40599474,"The MW API does not have any info related to the rev-id provided as input (40599474), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
530,135424,"The MW API does not have any info related to the rev-id provided as input (135424), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
531,135259,"The MW API does not have any info related to the rev-id provided as input (135259), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
532,135600,"The MW API does not have any info related to the rev-id provided as input (135600), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
533,53839,"The MW API does not have any info related to the rev-id provided as input (53839), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
534,135218,"The MW API does not have any info related to the rev-id provided as input (135218), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
535,151244,"The MW API does not have any info related to the rev-id provided as input (151244), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
536,151245,"The MW API does not have any info related to the rev-id provided as input (151245), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
537,135744,"The MW API does not have any info related to the rev-id provided as input (135744), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
538,135887,"The MW API does not have any info related to the rev-id provided as input (135887), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
539,136748,"The MW API does not have any info related to the rev-id provided as input (136748), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
540,136817,"The MW API does not have any info related to the rev-id provided as input (136817), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
541,136419,"The MW API does not have any info related to the rev-id provided as input (136419), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
542,136124,"The MW API does not have any info related to the rev-id provided as input (136124), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
543,136069,"The MW API does not have any info related to the rev-id provided as input (136069), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
544,135755,"The MW API does not have any info related to the rev-id provided as input (135755), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
545,135499,"The MW API does not have any info related to the rev-id provided as input (135499), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
546,135926,"The MW API does not have any info related to the rev-id provided as input (135926), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
547,135536,"The MW API does not have any info related to the rev-id provided as input (135536), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
548,136170,"The MW API does not have any info related to the rev-id provided as input (136170), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
549,136293,"The MW API does not have any info related to the rev-id provided as input (136293), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
550,135912,"The MW API does not have any info related to the rev-id provided as input (135912), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
551,136804,"The MW API does not have any info related to the rev-id provided as input (136804), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
552,136584,"The MW API does not have any info related to the rev-id provided as input (136584), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
553,136796,"The MW API does not have any info related to the rev-id provided as input (136796), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
554,135790,"The MW API does not have any info related to the rev-id provided as input (135790), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
555,136793,"The MW API does not have any info related to the rev-id provided as input (136793), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
556,136184,"The MW API does not have any info related to the rev-id provided as input (136184), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
557,136752,"The MW API does not have any info related to the rev-id provided as input (136752), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
558,135783,"The MW API does not have any info related to the rev-id provided as input (135783), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
559,135799,"The MW API does not have any info related to the rev-id provided as input (135799), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
560,136052,"The MW API does not have any info related to the rev-id provided as input (136052), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
561,135713,"The MW API does not have any info related to the rev-id provided as input (135713), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
562,136303,"The MW API does not have any info related to the rev-id provided as input (136303), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
563,135945,"The MW API does not have any info related to the rev-id provided as input (135945), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
564,136710,"The MW API does not have any info related to the rev-id provided as input (136710), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
565,136744,"The MW API does not have any info related to the rev-id provided as input (136744), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
566,135534,"The MW API does not have any info related to the rev-id provided as input (135534), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
567,136406,"The MW API does not have any info related to the rev-id provided as input (136406), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
568,135769,"The MW API does not have any info related to the rev-id provided as input (135769), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
569,136224,"The MW API does not have any info related to the rev-id provided as input (136224), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
570,151106,"The MW API does not have any info related to the rev-id provided as input (151106), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
571,135785,"The MW API does not have any info related to the rev-id provided as input (135785), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
572,135788,"The MW API does not have any info related to the rev-id provided as input (135788), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
573,136005,"The MW API does not have any info related to the rev-id provided as input (136005), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
574,136328,"The MW API does not have any info related to the rev-id provided as input (136328), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
575,135661,"The MW API does not have any info related to the rev-id provided as input (135661), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
576,135987,"The MW API does not have any info related to the rev-id provided as input (135987), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
577,135502,"The MW API does not have any info related to the rev-id provided as input (135502), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
578,135512,"The MW API does not have any info related to the rev-id provided as input (135512), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
579,136359,"The MW API does not have any info related to the rev-id provided as input (136359), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
580,136361,"The MW API does not have any info related to the rev-id provided as input (136361), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
581,135712,"The MW API does not have any info related to the rev-id provided as input (135712), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
582,135792,"The MW API does not have any info related to the rev-id provided as input (135792), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
583,151221,"The MW API does not have any info related to the rev-id provided as input (151221), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
584,136157,"The MW API does not have any info related to the rev-id provided as input (136157), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
585,136613,"The MW API does not have any info related to the rev-id provided as input (136613), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
586,135586,"The MW API does not have any info related to the rev-id provided as input (135586), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
587,135927,"The MW API does not have any info related to the rev-id provided as input (135927), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
588,136362,"The MW API does not have any info related to the rev-id provided as input (136362), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
589,136424,"The MW API does not have any info related to the rev-id provided as input (136424), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
590,136503,"The MW API does not have any info related to the rev-id provided as input (136503), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
591,69016554,"The MW API does not have any info related to the rev-id provided as input (69016554), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
592,136152,"The MW API does not have any info related to the rev-id provided as input (136152), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
593,135540,"The MW API does not have any info related to the rev-id provided as input (135540), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
594,136062,"The MW API does not have any info related to the rev-id provided as input (136062), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
595,151218,"The MW API does not have any info related to the rev-id provided as input (151218), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
596,136631,"The MW API does not have any info related to the rev-id provided as input (136631), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
597,135861,"The MW API does not have any info related to the rev-id provided as input (135861), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
598,135545,"The MW API does not have any info related to the rev-id provided as input (135545), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
599,136061,"The MW API does not have any info related to the rev-id provided as input (136061), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
600,136750,"The MW API does not have any info related to the rev-id provided as input (136750), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
601,135575,"The MW API does not have any info related to the rev-id provided as input (135575), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
602,135796,"The MW API does not have any info related to the rev-id provided as input (135796), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
603,136221,"The MW API does not have any info related to the rev-id provided as input (136221), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
604,135581,"The MW API does not have any info related to the rev-id provided as input (135581), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
605,136143,"The MW API does not have any info related to the rev-id provided as input (136143), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
606,136686,"The MW API does not have any info related to the rev-id provided as input (136686), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
607,135650,"The MW API does not have any info related to the rev-id provided as input (135650), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
608,135734,"The MW API does not have any info related to the rev-id provided as input (135734), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
609,135675,"The MW API does not have any info related to the rev-id provided as input (135675), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
610,135515,"The MW API does not have any info related to the rev-id provided as input (135515), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
611,136492,"The MW API does not have any info related to the rev-id provided as input (136492), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
612,136013,"The MW API does not have any info related to the rev-id provided as input (136013), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
613,136137,"The MW API does not have any info related to the rev-id provided as input (136137), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
614,136289,"The MW API does not have any info related to the rev-id provided as input (136289), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
615,17003367,"The MW API does not have any info related to the rev-id provided as input (17003367), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
616,6124068,"The MW API does not have any info related to the rev-id provided as input (6124068), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
617,17717436,"The MW API does not have any info related to the rev-id provided as input (17717436), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
618,135970,"The MW API does not have any info related to the rev-id provided as input (135970), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
619,137024,"The MW API does not have any info related to the rev-id provided as input (137024), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
620,5161691,"The MW API does not have any info related to the rev-id provided as input (5161691), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
621,136971,"The MW API does not have any info related to the rev-id provided as input (136971), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
622,137207,"The MW API does not have any info related to the rev-id provided as input (137207), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
623,137189,"The MW API does not have any info related to the rev-id provided as input (137189), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
624,136947,"The MW API does not have any info related to the rev-id provided as input (136947), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
625,136999,"The MW API does not have any info related to the rev-id provided as input (136999), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
626,136927,"The MW API does not have any info related to the rev-id provided as input (136927), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
627,136961,"The MW API does not have any info related to the rev-id provided as input (136961), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
628,136953,"The MW API does not have any info related to the rev-id provided as input (136953), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
629,137190,"The MW API does not have any info related to the rev-id provided as input (137190), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
630,136955,"The MW API does not have any info related to the rev-id provided as input (136955), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
631,136931,"The MW API does not have any info related to the rev-id provided as input (136931), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
632,137385,"The MW API does not have any info related to the rev-id provided as input (137385), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
633,137409,"The MW API does not have any info related to the rev-id provided as input (137409), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
634,18948525,"The MW API does not have any info related to the rev-id provided as input (18948525), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
635,25432026,"The MW API does not have any info related to the rev-id provided as input (25432026), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
636,137390,"The MW API does not have any info related to the rev-id provided as input (137390), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
637,137411,"The MW API does not have any info related to the rev-id provided as input (137411), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
638,137413,"The MW API does not have any info related to the rev-id provided as input (137413), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
639,137307,"The MW API does not have any info related to the rev-id provided as input (137307), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
640,137309,"The MW API does not have any info related to the rev-id provided as input (137309), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
641,137289,"The MW API does not have any info related to the rev-id provided as input (137289), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
642,32439510,"The MW API does not have any info related to the rev-id provided as input (32439510), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
643,137436,"The MW API does not have any info related to the rev-id provided as input (137436), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
644,137416,"The MW API does not have any info related to the rev-id provided as input (137416), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
645,12393870,"The MW API does not have any info related to the rev-id provided as input (12393870), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
646,137291,"The MW API does not have any info related to the rev-id provided as input (137291), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
647,137403,"The MW API does not have any info related to the rev-id provided as input (137403), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
648,137405,"The MW API does not have any info related to the rev-id provided as input (137405), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
649,137294,"The MW API does not have any info related to the rev-id provided as input (137294), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
650,137407,"The MW API does not have any info related to the rev-id provided as input (137407), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
