Article_ID,Error
117368,"The MW API does not have any info related to the rev-id provided as input (117368), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117083,"The MW API does not have any info related to the rev-id provided as input (117083), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117143,"The MW API does not have any info related to the rev-id provided as input (117143), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119243,"The MW API does not have any info related to the rev-id provided as input (119243), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117126,"The MW API does not have any info related to the rev-id provided as input (117126), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117830,"The MW API does not have any info related to the rev-id provided as input (117830), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119200,"The MW API does not have any info related to the rev-id provided as input (119200), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117964,"The MW API does not have any info related to the rev-id provided as input (117964), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117894,"The MW API does not have any info related to the rev-id provided as input (117894), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
39360999,"The MW API does not have any info related to the rev-id provided as input (39360999), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14517745,"The MW API does not have any info related to the rev-id provided as input (14517745), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119163,"The MW API does not have any info related to the rev-id provided as input (119163), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118214,"The MW API does not have any info related to the rev-id provided as input (118214), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118005,"The MW API does not have any info related to the rev-id provided as input (118005), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117620,"The MW API does not have any info related to the rev-id provided as input (117620), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117817,"The MW API does not have any info related to the rev-id provided as input (117817), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
24778324,"The MW API does not have any info related to the rev-id provided as input (24778324), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119164,"The MW API does not have any info related to the rev-id provided as input (119164), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117792,"The MW API does not have any info related to the rev-id provided as input (117792), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117128,"The MW API does not have any info related to the rev-id provided as input (117128), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
28790176,"The MW API does not have any info related to the rev-id provided as input (28790176), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
124270,"The MW API does not have any info related to the rev-id provided as input (124270), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
28730711,"The MW API does not have any info related to the rev-id provided as input (28730711), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117404,"The MW API does not have any info related to the rev-id provided as input (117404), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
8687,"The MW API does not have any info related to the rev-id provided as input (8687), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118217,"The MW API does not have any info related to the rev-id provided as input (118217), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117868,"The MW API does not have any info related to the rev-id provided as input (117868), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118218,"The MW API does not have any info related to the rev-id provided as input (118218), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
26754514,"The MW API does not have any info related to the rev-id provided as input (26754514), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117375,"The MW API does not have any info related to the rev-id provided as input (117375), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117819,"The MW API does not have any info related to the rev-id provided as input (117819), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118222,"The MW API does not have any info related to the rev-id provided as input (118222), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14989520,"The MW API does not have any info related to the rev-id provided as input (14989520), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
939823,"The MW API does not have any info related to the rev-id provided as input (939823), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117727,"The MW API does not have any info related to the rev-id provided as input (117727), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117322,"The MW API does not have any info related to the rev-id provided as input (117322), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119061,"The MW API does not have any info related to the rev-id provided as input (119061), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118087,"The MW API does not have any info related to the rev-id provided as input (118087), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117324,"The MW API does not have any info related to the rev-id provided as input (117324), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117972,"The MW API does not have any info related to the rev-id provided as input (117972), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117410,"The MW API does not have any info related to the rev-id provided as input (117410), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118866,"The MW API does not have any info related to the rev-id provided as input (118866), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117992,"The MW API does not have any info related to the rev-id provided as input (117992), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118336,"The MW API does not have any info related to the rev-id provided as input (118336), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117132,"The MW API does not have any info related to the rev-id provided as input (117132), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117133,"The MW API does not have any info related to the rev-id provided as input (117133), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118148,"The MW API does not have any info related to the rev-id provided as input (118148), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
150546,"The MW API does not have any info related to the rev-id provided as input (150546), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
15310532,"The MW API does not have any info related to the rev-id provided as input (15310532), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118149,"The MW API does not have any info related to the rev-id provided as input (118149), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117504,"The MW API does not have any info related to the rev-id provided as input (117504), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
16020,"The MW API does not have any info related to the rev-id provided as input (16020), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118343,"The MW API does not have any info related to the rev-id provided as input (118343), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117137,"The MW API does not have any info related to the rev-id provided as input (117137), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118171,"The MW API does not have any info related to the rev-id provided as input (118171), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117755,"The MW API does not have any info related to the rev-id provided as input (117755), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118992,"The MW API does not have any info related to the rev-id provided as input (118992), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118014,"The MW API does not have any info related to the rev-id provided as input (118014), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119228,"The MW API does not have any info related to the rev-id provided as input (119228), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118089,"The MW API does not have any info related to the rev-id provided as input (118089), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118250,"The MW API does not have any info related to the rev-id provided as input (118250), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118090,"The MW API does not have any info related to the rev-id provided as input (118090), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117381,"The MW API does not have any info related to the rev-id provided as input (117381), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117908,"The MW API does not have any info related to the rev-id provided as input (117908), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119042,"The MW API does not have any info related to the rev-id provided as input (119042), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117228,"The MW API does not have any info related to the rev-id provided as input (117228), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117064,"The MW API does not have any info related to the rev-id provided as input (117064), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117201,"The MW API does not have any info related to the rev-id provided as input (117201), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118091,"The MW API does not have any info related to the rev-id provided as input (118091), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118890,"The MW API does not have any info related to the rev-id provided as input (118890), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117996,"The MW API does not have any info related to the rev-id provided as input (117996), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117290,"The MW API does not have any info related to the rev-id provided as input (117290), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117475,"The MW API does not have any info related to the rev-id provided as input (117475), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118064,"The MW API does not have any info related to the rev-id provided as input (118064), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118043,"The MW API does not have any info related to the rev-id provided as input (118043), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
26736722,"The MW API does not have any info related to the rev-id provided as input (26736722), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
63665713,"The MW API does not have any info related to the rev-id provided as input (63665713), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117955,"The MW API does not have any info related to the rev-id provided as input (117955), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118824,"The MW API does not have any info related to the rev-id provided as input (118824), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118231,"The MW API does not have any info related to the rev-id provided as input (118231), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
1184641,"The MW API does not have any info related to the rev-id provided as input (1184641), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117884,"The MW API does not have any info related to the rev-id provided as input (117884), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
257380,"The MW API does not have any info related to the rev-id provided as input (257380), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118918,"The MW API does not have any info related to the rev-id provided as input (118918), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117956,"The MW API does not have any info related to the rev-id provided as input (117956), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118200,"The MW API does not have any info related to the rev-id provided as input (118200), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118278,"The MW API does not have any info related to the rev-id provided as input (118278), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118880,"The MW API does not have any info related to the rev-id provided as input (118880), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118825,"The MW API does not have any info related to the rev-id provided as input (118825), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117497,"The MW API does not have any info related to the rev-id provided as input (117497), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117857,"The MW API does not have any info related to the rev-id provided as input (117857), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117885,"The MW API does not have any info related to the rev-id provided as input (117885), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119235,"The MW API does not have any info related to the rev-id provided as input (119235), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118094,"The MW API does not have any info related to the rev-id provided as input (118094), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118827,"The MW API does not have any info related to the rev-id provided as input (118827), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118828,"The MW API does not have any info related to the rev-id provided as input (118828), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117751,"The MW API does not have any info related to the rev-id provided as input (117751), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117649,"The MW API does not have any info related to the rev-id provided as input (117649), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118096,"The MW API does not have any info related to the rev-id provided as input (118096), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117589,"The MW API does not have any info related to the rev-id provided as input (117589), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118140,"The MW API does not have any info related to the rev-id provided as input (118140), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119054,"The MW API does not have any info related to the rev-id provided as input (119054), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117781,"The MW API does not have any info related to the rev-id provided as input (117781), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117068,"The MW API does not have any info related to the rev-id provided as input (117068), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118239,"The MW API does not have any info related to the rev-id provided as input (118239), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117314,"The MW API does not have any info related to the rev-id provided as input (117314), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119009,"The MW API does not have any info related to the rev-id provided as input (119009), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119238,"The MW API does not have any info related to the rev-id provided as input (119238), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117183,"The MW API does not have any info related to the rev-id provided as input (117183), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119185,"The MW API does not have any info related to the rev-id provided as input (119185), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117140,"The MW API does not have any info related to the rev-id provided as input (117140), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117035,"The MW API does not have any info related to the rev-id provided as input (117035), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118286,"The MW API does not have any info related to the rev-id provided as input (118286), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119192,"The MW API does not have any info related to the rev-id provided as input (119192), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117298,"The MW API does not have any info related to the rev-id provided as input (117298), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117865,"The MW API does not have any info related to the rev-id provided as input (117865), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
150578,"The MW API does not have any info related to the rev-id provided as input (150578), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
120211,"The MW API does not have any info related to the rev-id provided as input (120211), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119904,"The MW API does not have any info related to the rev-id provided as input (119904), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
122172,"The MW API does not have any info related to the rev-id provided as input (122172), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
120170,"The MW API does not have any info related to the rev-id provided as input (120170), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
120495,"The MW API does not have any info related to the rev-id provided as input (120495), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119930,"The MW API does not have any info related to the rev-id provided as input (119930), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
120201,"The MW API does not have any info related to the rev-id provided as input (120201), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
121291,"The MW API does not have any info related to the rev-id provided as input (121291), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
124616,"The MW API does not have any info related to the rev-id provided as input (124616), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
